hello
link2 1 0.28833866119384766 [110 96 6 0 0 0 0 0 0 0 0 0 -1 -34 0 -33 0 -35 1 -35 3 -35 4 -34 3 -33 5 -33 5 -32 7 -32 7 -33 7 -31 7 -31 7 -30 7 -28 6 -30 6 -27 6 -26 7 -26 6 -26 6 -26 5 -24 6 -23 4 -24 4 -23 4 -22 0 0 3 -20 1 -20 0 -20 0 -19 0 -19 -1 -18 -2 -17 -2 -17 -3 -16 -5 -16 -5 -16 -4 -15 -5 -14 -5 -14 -5 -14 -7 -14 -7 -14 -8 -13 -7 -12 -7 -11 -7 -12 -7 -10 -8 -11 -8 -10 -7 -10 -7 -9 0 0 0 0 0 0 0 0 0 0 ]
link1 1 0.3128783702850342 [110 96 6 0 0 0 0 0 0 0 0 0 14 -15 14 -15 14 -16 15 -16 15 -15 15 -16 16 -15 17 -14 16 -14 16 -14 17 -15 17 -14 17 -14 16 -14 16 -13 16 -15 16 -14 16 -14 16 -15 17 -14 17 -14 16 -14 16 -14 17 -15 16 -15 16 -16 0 0 16 -15 15 -15 15 -16 15 -16 16 -16 16 -16 16 -16 16 -16 15 -16 15 -17 15 -18 15 -16 15 -16 15 -16 16 -16 15 -17 16 -16 15 -16 15 -15 14 -14 14 -14 13 -13 13 -13 12 -14 12 -13 11 -13 0 0 0 0 0 0 0 0 0 0 ]
link1 0 0.3178544044494629 [110 96 6 0 0 0 0 0 0 0 0 0 9 -13 9 -12 10 -11 9 -10 10 -11 10 -10 11 -11 9 -10 9 -10 11 -10 10 -9 10 -9 10 -10 9 -9 9 -9 10 -10 9 -9 10 -9 9 -9 10 -9 10 -10 10 -9 11 -9 10 -9 10 -9 11 -9 0 0 10 -9 10 -8 10 -8 10 -8 10 -8 9 -9 9 -8 9 -9 8 -8 9 -8 8 -8 8 -8 7 -8 8 -8 7 -9 7 -9 7 -9 7 -9 6 -9 6 -9 6 -10 5 -9 6 -10 6 -10 6 -9 5 -10 0 0 0 0 0 0 0 0 0 0 ]
link2 1 0.32440948486328125 [110 96 6 0 0 0 0 0 0 0 0 0 13 29 13 30 13 31 12 32 11 32 9 32 9 33 6 31 7 32 6 31 6 32 6 32 6 31 4 29 3 28 6 29 4 28 4 27 4 26 4 26 5 24 4 24 3 23 5 23 5 22 6 21 0 0 5 19 7 18 8 17 8 17 7 16 8 16 8 15 8 13 8 12 9 12 10 11 10 11 10 10 10 10 10 10 11 9 11 8 11 7 11 7 10 6 10 7 10 6 10 6 10 5 9 5 9 4 0 0 0 0 0 0 0 0 0 0 ]
link1 0 0.3518521785736084 [110 96 6 0 0 0 0 0 0 0 0 0 13 3 13 3 13 4 12 4 12 4 12 4 11 4 11 4 12 4 11 5 10 5 11 4 10 4 9 5 11 4 10 4 9 4 11 4 10 4 11 5 11 5 11 5 11 5 10 5 10 5 11 5 0 0 10 5 10 5 10 6 10 5 10 5 9 5 9 5 9 4 9 4 9 4 9 4 8 4 9 3 9 4 9 3 9 3 9 3 9 2 9 2 9 2 9 2 9 2 9 2 9 2 9 2 9 1 0 0 0 0 0 0 0 0 0 0 ]
link2 0 0.35767340660095215 [110 96 6 0 0 0 0 0 0 0 0 0 23 -16 24 -15 24 -15 25 -15 25 -14 26 -13 27 -13 27 -12 26 -11 25 -10 25 -10 25 -10 24 -9 22 -8 21 -6 20 -6 18 -5 16 -5 16 -6 14 -6 13 -6 12 -7 12 -7 11 -7 10 -7 9 -7 0 0 7 -5 6 -5 5 -5 3 -5 2 -5 0 -5 -1 -6 -2 -6 -3 -6 -4 -6 -5 -6 -6 -6 -7 -7 -8 -7 -9 -7 -9 -7 -11 -7 -12 -7 -12 -8 -13 -7 -14 -7 -15 -7 -16 -7 -19 -7 -19 -7 -21 -7 0 0 0 0 0 0 0 0 0 0 ]
link1 1 0.3538639545440674 [110 96 6 0 0 0 0 0 0 0 0 0 -2 18 -3 18 -3 18 -3 19 -3 18 -3 19 -4 19 -5 19 -5 19 -5 18 -5 19 -4 19 -5 19 -5 18 -5 18 -5 19 -5 19 -4 18 -5 18 -6 19 -5 19 -5 19 -4 18 -4 19 -4 19 -4 19 0 0 -4 19 -3 19 -3 20 -3 19 -3 19 -4 20 -4 20 -3 19 -3 19 -2 19 -2 20 -3 19 -2 19 -3 20 -3 19 -3 19 -3 19 -3 18 -4 17 -3 16 -4 17 -3 16 -3 16 -2 16 -3 16 -3 15 0 0 0 0 0 0 0 0 0 0 ]
link2 0 0.35767340660095215 [110 96 6 0 0 0 0 0 0 0 0 0 23 -16 24 -15 24 -15 25 -15 25 -14 26 -13 27 -13 27 -12 26 -11 25 -10 25 -10 25 -10 24 -9 22 -8 21 -6 20 -6 18 -5 16 -5 16 -6 14 -6 13 -6 12 -7 12 -7 11 -7 10 -7 9 -7 0 0 7 -5 6 -5 5 -5 3 -5 2 -5 0 -5 -1 -6 -2 -6 -3 -6 -4 -6 -5 -6 -6 -6 -7 -7 -8 -7 -9 -7 -9 -7 -11 -7 -12 -7 -12 -8 -13 -7 -14 -7 -15 -7 -16 -7 -19 -7 -19 -7 -21 -7 0 0 0 0 0 0 0 0 0 0 ]
link1 1 0.3538639545440674 [110 96 6 0 0 0 0 0 0 0 0 0 -2 18 -3 18 -3 18 -3 19 -3 18 -3 19 -4 19 -5 19 -5 19 -5 18 -5 19 -4 19 -5 19 -5 18 -5 18 -5 19 -5 19 -4 18 -5 18 -6 19 -5 19 -5 19 -4 18 -4 19 -4 19 -4 19 0 0 -4 19 -3 19 -3 20 -3 19 -3 19 -4 20 -4 20 -3 19 -3 19 -2 19 -2 20 -3 19 -2 19 -3 20 -3 19 -3 19 -3 19 -3 18 -4 17 -3 16 -4 17 -3 16 -3 16 -2 16 -3 16 -3 15 0 0 0 0 0 0 0 0 0 0 ]
link2 1 0.36235976219177246 [110 96 6 0 0 0 0 0 0 0 0 0 32 -6 32 -6 34 -5 34 -4 34 -3 34 -1 34 -2 33 -1 32 1 32 2 33 2 32 2 30 2 30 3 28 3 30 2 28 2 27 3 26 2 26 1 25 2 24 1 24 2 24 1 23 1 22 0 0 0 20 -1 20 -3 19 -3 18 -3 18 -3 17 -4 17 -5 15 -5 14 -6 14 -6 14 -7 14 -7 13 -7 12 -8 12 -8 11 -9 11 -9 10 -9 10 -9 9 -9 9 -9 9 -9 8 -9 8 -9 7 -9 6 -8 0 0 0 0 0 0 0 0 0 0 ]
link1 0 0.39383459091186523 [110 96 6 0 0 0 0 0 0 0 0 0 -12 -8 -12 -9 -11 -9 -11 -9 -10 -8 -10 -9 -10 -8 -10 -9 -9 -9 -10 -8 -9 -8 -10 -8 -9 -8 -10 -8 -9 -9 -10 -9 -10 -8 -10 -8 -9 -10 -11 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 -9 0 0 -9 -9 -8 -9 -9 -9 -8 -9 -8 -9 -8 -9 -8 -9 -8 -8 -8 -8 -8 -8 -8 -7 -8 -7 -8 -7 -8 -7 -8 -7 -8 -7 -8 -6 -9 -6 -9 -6 -9 -6 -9 -6 -9 -6 -9 -6 -9 -6 -9 -5 -9 -5 0 0 0 0 0 0 0 0 0 0 ]
link2 1 0.39745235443115234 [110 96 6 0 0 0 0 0 0 0 0 0 12 18 11 18 11 19 10 19 10 19 9 19 9 19 8 20 8 19 7 19 7 20 7 19 6 19 6 19 5 18 7 18 6 16 5 16 5 16 6 16 6 15 6 15 5 14 6 14 6 14 6 13 0 0 6 11 7 10 7 10 7 9 7 9 7 9 7 8 7 7 7 7 8 6 8 6 7 6 8 5 8 4 8 5 8 4 9 3 8 3 8 3 7 2 8 2 7 2 7 2 7 1 7 1 7 1 0 0 0 0 0 0 0 0 0 0 ]
link2 0 0.40073609352111816 [110 96 6 0 0 0 0 0 0 0 0 0 -27 -9 -27 -10 -28 -10 -28 -10 -27 -11 -28 -12 -27 -13 -27 -13 -26 -13 -25 -13 -25 -14 -23 -13 -23 -14 -21 -13 -19 -13 -19 -12 -17 -12 -16 -10 -15 -9 -15 -8 -14 -7 -14 -6 -13 -5 -13 -5 -12 -4 -12 -4 0 0 -9 -3 -8 -2 -7 -1 -6 0 -6 1 -5 2 -4 3 -3 4 -2 5 -2 6 -2 7 -1 8 0 8 0 10 0 10 1 11 1 11 2 12 3 13 3 13 4 14 5 15 6 16 7 17 8 18 9 19 0 0 0 0 0 0 0 0 0 0 ]
link1 1 0.4039287567138672 [110 96 6 0 0 0 0 0 0 0 0 0 -9 -20 -9 -20 -9 -20 -9 -21 -8 -20 -8 -21 -8 -21 -7 -21 -6 -22 -7 -21 -7 -22 -7 -22 -7 -22 -6 -22 -6 -22 -6 -22 -6 -22 -6 -21 -6 -22 -6 -22 -6 -22 -6 -22 -6 -21 -7 -22 -7 -22 -7 -22 0 0 -7 -22 -7 -22 -7 -22 -7 -21 -7 -22 -8 -22 -7 -22 -8 -22 -7 -22 -8 -22 -9 -22 -8 -22 -7 -22 -7 -22 -6 -22 -7 -22 -6 -21 -7 -21 -6 -21 -6 -20 -5 -20 -5 -19 -6 -18 -6 -18 -5 -18 -6 -17 0 0 0 0 0 0 0 0 0 0 ]
link2 1 0.43550872802734375 [110 96 6 0 0 0 0 0 0 0 0 0 23 -6 24 -6 23 -6 25 -4 24 -4 24 -3 24 -2 23 -2 23 -1 23 -1 24 -1 23 -1 23 -1 22 0 21 0 21 0 20 0 19 0 19 0 19 0 19 0 18 -1 16 0 17 -1 17 -2 16 -2 0 0 14 -3 14 -3 14 -3 12 -4 12 -4 12 -5 11 -4 11 -5 10 -5 9 -6 9 -6 9 -6 9 -7 8 -7 8 -7 8 -8 8 -7 7 -7 6 -7 6 -7 6 -8 6 -7 5 -7 5 -8 5 -7 4 -7 0 0 0 0 0 0 0 0 0 0 ]
link2 0 0.44066882133483887 [110 96 6 0 0 0 0 0 0 0 0 0 -10 29 -12 30 -12 29 -12 30 -13 29 -14 29 -14 29 -15 28 -15 28 -16 26 -16 26 -16 24 -16 23 -16 21 -15 20 -14 19 -14 17 -12 16 -11 15 -9 15 -8 14 -7 14 -6 13 -6 13 -5 12 -5 12 0 0 -3 9 -3 8 -2 7 0 6 1 5 2 4 3 3 4 3 5 2 7 2 7 1 8 1 10 0 11 0 11 -1 12 -1 13 -2 14 -3 14 -3 15 -5 16 -5 16 -6 18 -7 19 -8 20 -9 21 -10 0 0 0 0 0 0 0 0 0 0 ]
